timestamp,open,high,low,close,volume
2023-12-11 17:00:00,16147.74297932819,16190.33256113934,16136.21869878999,16188.9130810175,
2023-12-11 18:00:00,16188.94627096625,16229.25966517552,16178.74363071165,16221.42126200604,
2023-12-11 19:00:00,16221.29543824791,16232.2553425942,16205.20876059572,16210.44758521641,
2023-12-11 20:00:00,16210.79944309923,16226.08262549321,16198.38702432695,16223.32879429509,
2023-12-11 21:00:00,16222.75017919143,16222.75017919143,16221.73476961587,16221.73476961587,
2023-12-12 14:00:00,16209.61125412864,16242.38638792346,16175.46130232765,16242.38638792346,
2023-12-12 15:00:00,16242.71778826287,16273.63556398873,16234.32289310118,16273.37851055733,
2023-12-12 16:00:00,16272.9755741785,16292.24241391921,16261.29337446658,16263.54140353292,
2023-12-12 17:00:00,16264.27056865329,16280.54801702223,16244.94686249548,16274.81458943155,
2023-12-12 18:00:00,16274.74324369226,16308.3790162902,16270.14641281486,16305.79772152776,
2023-12-12 19:00:00,16305.80545470244,16325.97327599489,16301.19829796541,16324.09302355886,
2023-12-12 20:00:00,16324.15574551908,16353.87199317322,16319.99894825506,16353.87199317322,
2023-12-12 21:00:00,16353.55683803619,16354.24753888684,16353.55683803619,16354.24753888684,
2023-12-13 14:00:00,16392.17854411113,16437.77841003935,16380.96491203903,16393.28009921445,
2023-12-13 15:00:00,16392.80941387902,16424.48786284359,16383.30301928695,16407.44995460148,
2023-12-13 16:00:00,16407.61794266185,16419.0312411843,16379.07107122647,16380.23700982114,
2023-12-13 17:00:00,16380.53796379155,16390.67755114962,16370.5097330498,16374.79516457217,
2023-12-13 18:00:00,16374.71964772129,16382.49867808568,16357.21036689427,16371.02046934594,
2023-12-13 19:00:00,16371.28722079576,16566.32946219848,16371.28722079576,16548.7850700526,
2023-12-13 20:00:00,16549.40088029915,16581.04034089702,16466.28757439336,16561.19798767348,
2023-12-13 21:00:00,16561.57163299378,16562.36987187913,16561.57163299378,16562.36987187913,
2023-12-14 14:00:00,16603.53983587595,16660.70932856533,16603.53983587595,16633.06553527203,
2023-12-14 15:00:00,16635.72412504638,16636.25330838639,16554.73004329401,16598.70075811894,
2023-12-14 16:00:00,16598.83032928435,16602.3962524229,16535.9723239831,16569.03329289743,
2023-12-14 17:00:00,16568.84795290672,16605.44800845637,16525.60138944801,16525.60138944801,
2023-12-14 18:00:00,16525.79888965022,16525.79888965022,16419.26120156638,16455.9145730625,
2023-12-14 19:00:00,16456.10118422452,16526.29667412833,16455.7002707991,16523.11564323136,
2023-12-14 20:00:00,16523.09798406277,16541.75165051849,16514.94296485631,16541.75165051849,
2023-12-14 21:00:00,16539.69411382584,16539.69411382584,16537.82551292034,16537.82551292034,
2023-12-15 14:00:00,16586.99729346582,16628.82315435217,16570.97174964348,16605.36978031836,
2023-12-15 15:00:00,16611.0312725409,16658.72735036205,16598.72782920815,16643.85502931738,
2023-12-15 16:00:00,16644.32279168304,16669.77398732243,16626.3878866959,16647.89793541537,
2023-12-15 17:00:00,16648.14089958133,16652.60005403139,16588.53888312814,16589.80784899713,
2023-12-15 18:00:00,16589.75224445526,16626.26561237884,16557.01010364015,16569.30745747166,
2023-12-15 19:00:00,16568.73755514952,16614.34771329159,16561.55221033215,16600.15684906689,
2023-12-15 20:00:00,16600.22972234279,16653.42129571768,16597.77323767594,16607.11006928773,
2023-12-15 21:00:00,16616.82929917052,16623.44696925489,16616.82929917052,16623.44696925489,
2023-12-18 14:00:00,16631.11244799414,16675.81084333221,16629.28927274458,16672.23212995545,
2023-12-18 15:00:00,16671.97776071713,16697.70286418263,16660.72299133188,16662.82240659437,
2023-12-18 16:00:00,16662.41554212472,16705.76989824274,16650.63185004122,16696.10980518778,
2023-12-18 17:00:00,16696.19283352672,16727.08630548469,16696.19283352672,16723.7789859832,
2023-12-18 18:00:00,16723.78116603833,16748.20607790384,16715.98310878004,16745.71764796869,
2023-12-18 19:00:00,16745.82175531738,16764.31549938763,16741.12775219415,16753.36557900306,
2023-12-18 20:00:00,16753.51320402113,16762.77068027278,16728.16685748058,16730.51152309872,
2023-12-18 21:00:00,16729.61602911124,16729.80261637625,16729.61602911124,16729.80261637625,
2023-12-19 14:00:00,16734.25392643041,16781.88806855959,16733.37693109166,16771.16006423919,
2023-12-19 15:00:00,16771.59347017467,16791.94450337341,16746.51199489535,16786.23494608872,
2023-12-19 16:00:00,16786.52067392741,16800.44981445503,16771.4300625225,16771.88490084124,
2023-12-19 17:00:00,16771.97596868184,16790.46827603489,16757.36326335743,16783.07104454624,
2023-12-19 18:00:00,16783.20233871951,16792.36159450998,16759.7308697313,16782.62769254476,
2023-12-19 19:00:00,16783.07751218803,16796.1737565657,16782.96632782865,16790.60373905071,
2023-12-19 20:00:00,16790.47670506612,16813.01145664161,16775.57931446714,16811.30710724332,
2023-12-19 21:00:00,16812.17596578853,16812.17596578853,16811.85494855435,16811.85494855435,
2023-12-20 14:00:00,16763.64048347002,16812.7326130984,16763.3875893364,16807.26160713318,
2023-12-20 15:00:00,16805.13948150973,16860.67636759693,16803.19256259583,16839.63704431493,
2023-12-20 16:00:00,16839.22256499664,16844.24331693796,16819.43488307184,16829.38055416996,
2023-12-20 17:00:00,16829.45346282863,16851.34077800306,16816.44271629853,16849.93391235313,
2023-12-20 18:00:00,16849.95993605681,16852.96971151785,16822.10765740319,16828.20565614873,
2023-12-20 19:00:00,16828.06618784839,16830.36080914191,16633.25934129165,16637.18612960375,
2023-12-20 20:00:00,16637.52198286247,16657.41758264258,16552.06393999167,16556.61507731045,
2023-12-20 21:00:00,16553.15777832495,16554.15807468406,16553.15777832495,16554.15807468406,
2023-12-21 14:00:00,16719.61100225966,16756.47814524075,16687.56779767991,16693.13253579497,
2023-12-21 15:00:00,16694.92292957199,16728.63839651217,16648.49637448739,16673.4509754246,
2023-12-21 16:00:00,16674.14066213833,16716.84046054634,16666.75447316403,16679.46042200871,
2023-12-21 17:00:00,16680.7248711624,16680.93383664933,16630.8755675579,16635.28289615966,
2023-12-21 18:00:00,16636.59474384466,16680.87094833725,16621.5167732707,16680.87094833725,
2023-12-21 19:00:00,16680.87883116555,16707.68499627207,16669.46219245681,16683.89751867614,
2023-12-21 20:00:00,16684.27904689432,16768.02432704374,16678.25211036993,16757.54433655876,
2023-12-21 21:00:00,16756.77865203819,16757.40810549438,16756.77865203819,16757.40810549438,
2023-12-22 14:00:00,16799.01859522059,16839.25283626,16795.56041917836,16824.91755177358,
2023-12-22 15:00:00,16826.38148018081,16835.54991500358,16798.78164971385,16798.78164971385,
2023-12-22 16:00:00,16798.72448623818,16812.64329154688,16775.83736819795,16792.54451531386,
2023-12-22 17:00:00,16793.23883588224,16809.5529646047,16773.7149238182,16807.73657517946,
2023-12-22 18:00:00,16807.6266579036,16820.71894838486,16803.39853335614,16805.91765542348,
2023-12-22 19:00:00,16805.91427010366,16806.14379781312,16703.57071596427,16787.30090190953,
2023-12-22 20:00:00,16787.74494950051,16791.61045090379,16762.80214655706,16780.56203843864,
2023-12-22 21:00:00,16777.20724851452,16777.40338467686,16777.20724851452,16777.40338467686,
2023-12-26 14:00:00,16816.7836741272,16856.3769792495,16813.56546301424,16844.74374573297,
2023-12-26 15:00:00,16844.68685208919,16859.95551538207,16829.86330722362,16842.21208449405,
2023-12-26 16:00:00,16842.22889622723,16854.62259859693,16830.30079441468,16851.95212770009,
2023-12-26 17:00:00,16851.87898445107,16855.86400514861,16838.72786760913,16846.82440161648,
2023-12-26 18:00:00,16846.9605162857,16861.82869646476,16845.89485550331,16849.69124607487,
2023-12-26 19:00:00,16849.66510185464,16872.12019148882,16848.93894565741,16871.52924649551,
2023-12-26 20:00:00,16871.64345910398,16907.51193511429,16868.11005347895,16879.10441570923,
2023-12-26 21:00:00,16879.76228541963,16879.76228541963,16878.4616554103,16878.4616554103,
2023-12-27 14:00:00,16896.14294670473,16920.48728224308,16896.14294670473,16912.94794395467,
2023-12-27 15:00:00,16913.6300564147,16920.16913684658,16859.55255546979,16877.73681118333,
2023-12-27 16:00:00,16877.54181552795,16895.11290424793,16866.27580966824,16888.8769613382,
2023-12-27 17:00:00,16888.97007892337,16895.53705987802,16870.69194782809,16877.20084713769,
2023-12-27 18:00:00,16877.20175721821,16922.01445053441,16877.20175721821,16907.65139596195,
2023-12-27 19:00:00,16907.64421782352,16907.64421782352,16866.45595192197,16881.43299236784,
2023-12-27 20:00:00,16881.53567945864,16910.41137560278,16877.77135528868,16910.32152127098,
2023-12-27 21:00:00,16909.00789079207,16909.00789079207,16906.8010559339,16906.8010559339,
2023-12-28 14:00:00,16963.51711129441,16969.17058548589,16928.15630439392,16938.17058909188,
2023-12-28 15:00:00,16937.73287183819,16955.68334283784,16916.90124501062,16942.30045988377,
2023-12-28 16:00:00,16942.31198723189,16942.53327871618,16920.39074890608,16925.35977364624,
2023-12-28 17:00:00,16925.22201755988,16944.35429454036,16923.83653098027,16941.96330359719,
2023-12-28 18:00:00,16942.42013888159,16945.46199043197,16910.73970248621,16927.51600194832,
2023-12-28 19:00:00,16927.62852201706,16940.07345087529,16923.92381685367,16926.66051450285,
2023-12-28 20:00:00,16926.7604139456,16928.12564063629,16891.32378225857,16902.5041244944,
2023-12-28 21:00:00,16898.42955804861,16898.47319077154,16898.42955804861,16898.47319077154,
2023-12-29 14:00:00,16902.4446844648,16916.60780310205,16892.90080856261,16909.216262879,
2023-12-29 15:00:00,16909.45779596472,16919.51029402964,16820.3619798223,16832.0457192422,
2023-12-29 16:00:00,16832.13303305788,16838.37658391827,16757.88518685944,16793.22559423461,
2023-12-29 17:00:00,16792.87288421149,16807.94394969572,16761.60967491367,16807.12822545674,
2023-12-29 18:00:00,16806.77561553413,16847.71398627844,16802.84114587093,16836.99195570307,
2023-12-29 19:00:00,16837.62956566142,16855.96417869002,16831.24627380743,16854.59792904772,
2023-12-29 20:00:00,16854.41874689052,16859.09492306362,16800.78725132992,16828.28960361205,
2023-12-29 21:00:00,16827.722778965,16827.722778965,16825.93070568058,16825.93070568058,
2024-01-02 14:00:00,16667.2989250833,16686.60350195957,16542.73180309298,16582.00295698409,
2024-01-02 15:00:00,16582.20655040798,16607.74087055832,16513.43150772714,16534.98548909516,
2024-01-02 16:00:00,16535.0772511772,16608.88932451963,16534.7190566232,16602.35319492625,
2024-01-02 17:00:00,16602.44771366968,16610.74992448776,16547.56175153564,16548.55832800349,
2024-01-02 18:00:00,16548.63572469645,16567.43395213624,16519.03617910772,16522.91101803411,
2024-01-02 19:00:00,16523.05136176238,16530.95100096709,16485.94869588053,16486.08436971892,
2024-01-02 20:00:00,16485.75622316165,16549.83371994565,16453.15030260031,16545.27915374571,
2024-01-02 21:00:00,16544.18792901623,16544.18792901623,16543.93760613773,16543.93760613773,
2024-01-03 14:00:00,16413.25542943792,16466.79067261412,16410.51712574922,16440.25047298676,
2024-01-03 15:00:00,16435.99494653194,16471.07683758718,16376.29502629478,16421.50002760926,
2024-01-03 16:00:00,16421.51265845096,16440.80603605452,16388.81921806307,16391.92894704846,
2024-01-03 17:00:00,16391.82142089996,16430.97404568135,16378.68810680869,16430.88287919337,
2024-01-03 18:00:00,16429.00497717582,16442.50553934141,16401.83532164171,16411.59989764079,
2024-01-03 19:00:00,16412.59778565657,16453.3800486287,16364.94773701024,16420.29692404315,
2024-01-03 20:00:00,16420.3483443578,16424.77286555084,16352.14201822551,16367.34869305832,
2024-01-03 21:00:00,16367.84849531834,16368.49057016411,16367.84849531834,16368.49057016411,
2024-01-04 14:00:00,16290.77501779523,16336.25051395791,16290.73609212027,16300.83322401498,
2024-01-04 15:00:00,16300.98091597804,16378.21872848643,16289.31527626453,16363.11838725553,
2024-01-04 16:00:00,16364.02529790707,16419.43817262962,16359.91640090204,16364.76667167149,
2024-01-04 17:00:00,16364.6888341788,16367.7350583343,16327.2676107007,16346.56557967369,
2024-01-04 18:00:00,16346.4427120959,16366.91150601053,16338.24597003278,16348.49256412064,
2024-01-04 19:00:00,16348.20451365618,16354.19798778603,16308.97620465058,16327.59429900355,
2024-01-04 20:00:00,16327.64361605926,16348.55733502617,16276.4310122321,16285.38653110129,
2024-01-04 21:00:00,16281.36108218796,16282.01240905942,16281.36108218796,16282.01240905942,
2024-01-05 14:00:00,16281.74436804671,16337.1766742128,16281.74436804671,16315.52625304548,
2024-01-05 15:00:00,16323.84239815824,16408.47776173101,16321.8793102853,16405.73196230284,
2024-01-05 16:00:00,16405.43192380593,16415.39253800319,16340.33900607891,16357.97149398633,
2024-01-05 17:00:00,16357.90661877928,16359.25568264428,16296.3049182724,16314.13955623815,
2024-01-05 18:00:00,16313.98000743121,16344.87863770605,16277.586527618,16331.26797874323,
2024-01-05 19:00:00,16331.13742145701,16348.41359644331,16265.46532055729,16267.77771492029,
2024-01-05 20:00:00,16267.79931798253,16312.87403800475,16249.18904146178,16303.33641684231,
2024-01-05 21:00:00,16304.94049654772,16305.97906081521,16304.94049654772,16305.97906081521,
2024-01-08 14:00:00,16354.22071963576,16472.14690122507,16349.39033353261,16471.80050243214,
2024-01-08 15:00:00,16469.96269364704,16512.70541205359,16458.28923724614,16499.60223364807,
2024-01-08 16:00:00,16500.85693698269,16518.84664905641,16486.54270578376,16518.08306149962,
2024-01-08 17:00:00,16518.32177535098,16557.20596320992,16517.04825012634,16557.18603186101,
2024-01-08 18:00:00,16557.34700276986,16582.48402935626,16549.2818100011,16582.48402935626,
2024-01-08 19:00:00,16582.6477219111,16634.02888934059,16576.61842711723,16625.14673923241,
2024-01-08 20:00:00,16624.92078266262,16655.23102549871,16615.5123107597,16644.64115518699,
2024-01-08 21:00:00,16648.66745519687,16649.8742738352,16648.66745519687,16649.8742738352,
2024-01-09 14:00:00,16531.9599638416,16562.73387573997,16513.73449093977,16553.72966899868,
2024-01-09 15:00:00,16554.11078365137,16597.30742872082,16535.25186194566,16581.10561306359,
2024-01-09 16:00:00,16581.04835149125,16674.69028209525,16581.04835149125,16674.69028209525,
2024-01-09 17:00:00,16675.06815396145,16690.83851032248,16662.80092696527,16690.25962757076,
2024-01-09 18:00:00,16690.64929315884,16710.88451392252,16647.42587748449,16685.1080167148,
2024-01-09 19:00:00,16685.04952062148,16699.3897926027,16654.76208330322,16671.5807933733,
2024-01-09 20:00:00,16672.0533692267,16683.99773882173,16629.45112304966,16676.63322286108,
2024-01-09 21:00:00,16678.02999166244,16678.70440060544,16678.02999166244,16678.70440060544,
2024-01-10 14:00:00,16702.55309456953,16726.25948557949,16666.44060048863,16689.02193724009,
2024-01-10 15:00:00,16689.52632404685,16740.30404454702,16654.74066365853,16739.30168315076,
2024-01-10 16:00:00,16739.25637515196,16745.16019128248,16706.16302091837,16727.61637323084,
2024-01-10 17:00:00,16727.5103517409,16760.39367592818,16719.335095194,16758.86602036427,
2024-01-10 18:00:00,16758.32926638331,16775.67778826957,16740.26268115997,16772.21782891795,
2024-01-10 19:00:00,16772.31826490507,16826.51747346646,16771.16203325457,16825.99264865988,
2024-01-10 20:00:00,16826.02064283436,16827.36721434607,16744.1065778484,16790.25700474312,
2024-01-10 21:00:00,16792.52922891663,16793.04511894746,16792.52922891663,16793.04511894746,
2024-01-11 14:00:00,16852.18886433119,16898.15580263613,16789.65119093491,16815.37632622867,
2024-01-11 15:00:00,16816.63787856958,16817.73002723023,16687.91811706222,16714.14343055133,
2024-01-11 16:00:00,16714.12633283588,16722.14891545622,16618.85825783025,16636.44704407678,
2024-01-11 17:00:00,16636.47954246109,16714.08396393987,16634.11957726523,16699.05421417136,
2024-01-11 18:00:00,16699.0233377549,16790.72648511372,16696.04585054718,16789.64647689019,
2024-01-11 19:00:00,16789.58613607745,16837.96592524573,16774.77623610231,16831.45241747227,
2024-01-11 20:00:00,16831.78725341603,16833.59181374612,16785.75979589494,16821.71781416425,
2024-01-11 21:00:00,16822.00431782026,16822.00431782026,16820.90066603006,16820.90066603006,
2024-01-12 14:00:00,16855.00310672873,16900.36909684942,16838.70773219986,16850.65046338048,
2024-01-12 15:00:00,16850.57927754138,16860.74163346922,16776.9177437379,16803.06778687458,
2024-01-12 16:00:00,16803.07978134572,16851.25522674891,16784.41352098882,16790.14934297452,
2024-01-12 17:00:00,16790.6201495828,16821.73767084505,16782.32096339435,16812.99372329203,
2024-01-12 18:00:00,16813.07152702316,16842.18703504397,16813.07152702316,16840.06001723225,
2024-01-12 19:00:00,16840.15556349736,16850.72966740627,16808.07398923532,16811.07106843726,
2024-01-12 20:00:00,16811.338701105,16838.71852148555,16795.43672687413,16830.64022891334,
2024-01-12 21:00:00,16831.73344618239,16832.91796083188,16831.73344618239,16832.91796083188,
2024-01-16 14:00:00,16775.09769258038,16810.35450906557,16726.59034523443,16780.65623295774,
2024-01-16 15:00:00,16780.13447156542,16895.32640337128,16760.49077309077,16878.45898823826,
2024-01-16 16:00:00,16879.6839463922,16883.04752469482,16804.58392960036,16815.16775769642,
2024-01-16 17:00:00,16814.63595091965,16821.39885757528,16761.56635521608,16763.96610019343,
2024-01-16 18:00:00,16763.79007435735,16811.77827577078,16758.3677813907,16767.08218954394,
2024-01-16 19:00:00,16767.11396967979,16793.16001363625,16730.57598979592,16792.22809283161,
2024-01-16 20:00:00,16791.93771404086,16833.06075786544,16786.56709661372,16829.46227452273,
2024-01-16 21:00:00,16830.91648376671,16830.91648376671,16830.70926398125,16830.70926398125,
2024-01-17 14:00:00,16705.50763511584,16711.88162485209,16575.89716002777,16578.48383382249,
2024-01-17 15:00:00,16579.16549470691,16653.89254323134,16561.49047668491,16638.26221272954,
2024-01-17 16:00:00,16638.26761965774,16708.49946761007,16638.26761965774,16680.78204552917,
2024-01-17 17:00:00,16681.55309748194,16689.48651302777,16644.51320538652,16676.70258495076,
2024-01-17 18:00:00,16676.7141508244,16689.82194657999,16605.83792440731,16630.2969095786,
2024-01-17 19:00:00,16630.21597390634,16706.16064123064,16626.94933948437,16695.8337184028,
2024-01-17 20:00:00,16695.80305640602,16749.1141317254,16666.11086696356,16737.26022825019,
2024-01-17 21:00:00,16735.20321035707,16736.27929115445,16735.20321035707,16736.27929115445,
2024-01-18 14:00:00,16894.33074175336,16924.87432790456,16882.01845869655,16901.88908858053,
2024-01-18 15:00:00,16901.96694630666,16948.42714290373,16863.38626070019,16928.95177642395,
2024-01-18 16:00:00,16928.68994664014,16970.23896070097,16901.72281232229,16948.81843611729,
2024-01-18 17:00:00,16949.20608933107,16951.75812486217,16868.04202810951,16872.48687862961,
2024-01-18 18:00:00,16872.6675962219,16891.90491586503,16818.12691337191,16887.80971565858,
2024-01-18 19:00:00,16888.5403281881,16977.5839645451,16888.5403281881,16971.11596331531,
2024-01-18 20:00:00,16970.97022850639,16996.98370256895,16958.2866463655,16981.77204526188,
2024-01-18 21:00:00,16983.05009003485,16983.05009003485,16982.28860093269,16982.28860093269,
2024-01-19 14:00:00,17060.14446557914,17084.6545759901,17041.85163030771,17083.25973155882,
2024-01-19 15:00:00,17088.25932211518,17110.90631723282,17046.52108545248,17099.38191198686,
2024-01-19 16:00:00,17099.30064950867,17139.59685898577,17089.1516002173,17137.12416490274,
2024-01-19 17:00:00,17137.47794104065,17195.65688897146,17110.47347387608,17195.60558703342,
2024-01-19 18:00:00,17195.59799123192,17262.08988539915,17179.42811194918,17262.08988539915,
2024-01-19 19:00:00,17262.20250743362,17301.95950657417,17256.67757616898,17297.58460201602,
2024-01-19 20:00:00,17297.19636455259,17317.21205633904,17288.33264751411,17311.76848209103,
2024-01-19 21:00:00,17314.15788991999,17314.15788991999,17314.00480342127,17314.00480342127,
2024-01-22 14:00:00,17403.6183078734,17450.3013328094,17362.55870082543,17413.6428899568,
2024-01-22 15:00:00,17413.50146727871,17421.58010794883,17311.87511441625,17322.04002945998,
2024-01-22 16:00:00,17322.80035497276,17382.29179784576,17316.04723837632,17381.4252314144,
2024-01-22 17:00:00,17381.46489892049,17383.5015234942,17335.74237784779,17355.73618695512,
2024-01-22 18:00:00,17355.8162939162,17355.8162939162,17309.86619204739,17352.13254387802,
2024-01-22 19:00:00,17352.31859542744,17358.53506019795,17317.57873551736,17340.36964837396,
2024-01-22 20:00:00,17341.51029795091,17360.53002647989,17326.67207627722,17331.84423039152,
